Cluster	Caste	Module	dnds	total	Intra	Ext	Exp
EOG70PMS6	Not	 Magenta	0.08592	82.48151701	18.75764329	63.72387372	66.11055857
EOG70PMSN	Not	 Magenta	0.14127	18.02439713	6.608452201	11.41594493	25.46302394
EOG7107H1	Not	 Magenta	0.09424	37.65263616	22.92636578	14.72627038	127.642828
EOG7107HC	Not	 Magenta	0.33332	22.87424845	8.440898684	14.43334977	8.236502202
EOG715ZZQ	Not	 Magenta	0.0906	20.31846239	6.348595482	13.9698669	83.89200461
EOG71GKP1	Not	 Magenta	0.15766	45.1831064	18.85372901	26.32937739	71.57622474
EOG71GKPJ	Not	 Magenta	0.14354	17.91038536	5.934320606	11.97606475	113.4570171
EOG71PB50	Not	 Magenta	0.0892	38.24669179	20.92056564	17.32612614	253.57852
EOG71S6CP	Not	 Magenta	0.08329	29.51811683	12.76177789	16.75633894	25.47977893
EOG71W2N6	Not	 Magenta	0.03421	28.26632075	16.28107302	11.98524773	118.9969529
EOG722T3N	Not	 Magenta	0.26852	24.32612966	6.433376037	17.89275362	12.63070213
EOG722T3Q	Not	 Magenta	0.03899	23.56622926	14.16270859	9.403520667	45.25770822
EOG722T40	Not	 Magenta	0.21979	46.58428603	21.31329636	25.27098968	126.4479147
EOG728JM6	Not	 Magenta	0.20155	42.97933903	21.71755932	21.2617797	144.3905464
EOG72CDT9	Not	 Magenta	0.27012	20.42361685	6.49840192	13.92521493	7.753564701
EOG72G92J	Not	 Magenta	0.05068	22.47462077	16.44611508	6.028505695	60.33902526
EOG72K598	Not	 Magenta	0.10439	27.52420818	12.13734545	15.38686273	24.55875936
EOG72K59H	Not	 Magenta	0.22316	27.47109088	12.42617915	15.04491174	173.5808923
EOG72K59Q	Not	 Magenta	0.21022	20.06804349	15.3754137	4.692629786	49.54830492
EOG72P1JQ	Not	 Magenta	0.14832	22.22064223	10.02050221	12.20014003	13.4555737
EOG72VS16	Not	 Magenta	0.09545	24.17976874	7.793719973	16.38604877	175.5156618
EOG732HHD	Not	 Magenta	0.16233	39.5876693	10.73814932	28.84951998	15.84988779
EOG73C472	Not	 Magenta	0.20936	11.95887	6.156616561	5.802253439	55.53040185
EOG73NQZ3	Not	 Magenta	0.16556	44.20425778	27.84232024	16.36193754	4.057647604
EOG73VGDC	Not	 Magenta	0.15736	14.09375558	6.059564242	8.034191341	14.06882443
EOG74534R	Not	 Magenta	0.23974	27.91370207	13.56781444	14.34588763	56.4108658
EOG747ZCJ	Not	 Magenta	0.21161	26.41788707	13.87343565	12.54445142	59.93155946
EOG74JK38	Not	 Magenta	0.05366	44.16127073	12.33134951	31.82992123	136.9445748
EOG74JK3R	Not	 Magenta	0.08399	77.99221478	41.67888672	36.31332807	106.04308
EOG74R9KB	Not	 Magenta	0.07048	10.34801482	4.341049815	6.006965003	101.6009479
EOG74R9KM	Not	 Magenta	0.12893	22.20130504	6.746001813	15.45530323	83.55460712
EOG75N4QB	Not	 Magenta	0.05231	13.24806254	6.249597907	6.998464629	128.1265363
EOG75TW67	Not	 Magenta	0.14127	16.67561814	8.595599062	8.080019074	4.565896228
EOG75XRF4	Not	 Magenta	0.38408	34.23992719	14.75912911	19.48079807	152.4156899
EOG764GWT	Not	 Magenta	0.05181	18.86334544	10.25463638	8.608709056	221.7873986
EOG76B7CN	Not	 Magenta	0.11375	12.19386353	4.990407376	7.203456154	2.752436246
EOG76MV3R	Not	 Magenta	0.10012	50.87688516	19.9093034	30.96758176	43.64437437
EOG76QQBK	Not	 Magenta	0.18921	33.81528947	25.8259825	7.989306976	32.05730812
EOG779XRT	Not	 Magenta	0.04083	28.26772521	21.02677625	7.240948961	40.62347724
EOG77HP87	Not	 Magenta	0.07108	26.1784882	10.58437255	15.59411565	7.36365252
EOG77MJGT	Not	 Magenta	0.05137	30.19523909	21.4070514	8.788187687	6.515967649
EOG77MJGV	Not	 Magenta	0.01713	20.98868137	8.593620224	12.39506115	6.65582376
EOG77X56Z	Not	 Magenta	0.08352	7.75654144	3.531308159	4.225233281	255.2318166
EOG7811FP	Not	 Magenta	0.17074	17.72742199	10.32183177	7.405590228	35.25432903
EOG7811GR	Not	 Magenta	0.1188	55.10913086	19.32614787	35.78298299	24.39119154
EOG786RXR	Not	 Magenta	0.30407	17.46031151	6.386598541	11.07371297	156.4076081
EOG789N5N	Not	 Magenta	0.13709	41.86949686	24.95304621	16.91645065	30.68669006
EOG78M7X7	Not	 Magenta	0.32068	28.94106802	13.34207411	15.59899391	97.43848339
EOG78T0CR	Not	 Magenta	0.45466	28.7293684	19.49283479	9.236533609	8.874813066
EOG78WVM7	Not	 Magenta	0.10512	15.78386839	4.787062491	10.9968059	15.15305603
EOG790QVJ	Not	 Magenta	0.06193	42.47119763	7.699021773	34.77217586	166.4110666
EOG793M3X	Not	 Magenta	0.29591	19.02703246	5.724662236	13.30237022	1178.428483
EOG796GB5	Not	 Magenta	0.13862	83.73685805	26.40779466	57.32906338	215.1220387
EOG799BK4	Not	 Magenta	0.19642	44.7339742	11.35171656	33.38225764	19.22344933
EOG7B0F7K	Not	 Magenta	0.04807	27.56384296	13.87931499	13.68452797	29.4549542
EOG7B39GJ	Not	 Magenta	0.22351	129.0624246	61.0006876	68.06173696	81.82360081
EOG7B65Q5	Not	 Magenta	0.05436	38.3525822	15.95379304	22.39878916	190.395812
EOG7BCX62	Not	 Magenta	0.09772	27.95049161	9.353180216	18.5973114	118.769208
EOG7BCX67	Not	 Magenta	0.26435	23.40983639	5.695828409	17.71400798	9.037899187
EOG7BCX6D	Not	 Magenta	0.06614	33.04774322	14.91534806	18.13239516	259.7483535
EOG7BCX6F	Not	 Magenta	0.13284	38.60277539	17.94649423	20.65628116	117.7598645
EOG7BCX72	Not	 Magenta	0.11887	27.69454945	10.87954935	16.81500011	4.795929074
EOG7BPHWK	Not	 Magenta	0.08775	24.22878722	9.18266563	15.04612159	226.2521823
EOG7BPHX1	Not	 Magenta	0.06639	7.302857026	3.737098529	3.565758498	1733.581952
EOG7C04N5	Not	 Magenta	0.05812	26.14814057	9.157952975	16.9901876	4.014043672
EOG7C04NH	Not	 Magenta	0.19544	28.37203651	13.67511361	14.6969229	12.70022078
EOG7C30VB	Not	 Magenta	0.33538	27.63750282	9.471770129	18.16573269	82.54131342
EOG7C30VG	Not	 Magenta	0.13585	87.04507962	14.55516317	72.48991644	80.06255753
EOG7CCMKM	Not	 Magenta	0.28396	32.85876148	16.82776886	16.03099261	7.77564153
EOG7CGGT4	Not	 Magenta	0.14472	25.66549731	6.609948931	19.05554838	9.995160795
EOG7CGGTV	Not	 Magenta	0.14026	22.11569597	11.16896066	10.94673531	642.0470466
EOG7CS3HZ	Not	 Magenta	0.23152	15.32948323	6.258510196	9.070973035	39.89922583
EOG7CS3J5	Not	 Magenta	0.15284	35.91409282	15.03038889	20.88370393	48.76968927
EOG7CZV12	Not	 Magenta	0.14862	53.6863688	12.6022581	41.08411069	84.97330344
EOG7D5KGH	Not	 Magenta	0.07938	8.886470481	2.89375339	5.992717091	273.8983574
EOG7D8FQQ	Not	 Magenta	0.12453	22.10727967	10.93705946	11.17022021	29.89559468
EOG7D8FQR	Not	 Magenta	0.1251	26.49513105	10.88295273	15.61217832	63.67402386
EOG7D8FRF	Not	 Magenta	0.14711	26.77252655	15.3846302	11.38789635	152.2583799
EOG7DG674	Not	 Magenta	0.25409	40.63869768	19.69475446	20.94394322	111.9575859
EOG7DK2GB	Not	 Magenta	0.03316	47.09630705	19.4480973	27.64820976	91.44600615
EOG7DNXP6	Not	 Magenta	0.18112	14.0302317	3.580747203	10.4494845	35.33291986
EOG7DRSXN	Not	 Magenta	0.10533	27.04756531	10.90560048	16.14196483	342.3536737
EOG7DVP59	Not	 Magenta	0.19069	14.16945822	1.857445034	12.31201319	5.510963355
EOG7DVP6T	Not	 Magenta	0.01561	14.15001645	6.306970815	7.843045639	36.61439371
EOG7F2DN3	Not	 Magenta	0.12449	21.1417777	10.19732764	10.94445006	9.985941347
EOG7F854M	Not	 Magenta	0.06434	29.73625724	11.98955513	17.7467021	496.5390737
EOG7FNN3P	Not	 Magenta	0.04459	35.04950494	15.00921187	20.04029307	28.98672631
EOG7FRH9T	Not	 Magenta	0.07236	11.00889439	4.282339329	6.726555062	197.4965638
EOG7FVCK3	Not	 Magenta	0.16291	18.02649153	5.829012416	12.19747911	29.29780977
EOG7G241B	Not	 Magenta	0.16854	56.99811044	30.42163133	26.5764791	3.117648712
EOG7G2424	Not	 Magenta	0.09903	52.19773718	21.61265137	30.5850858	262.8610112
EOG7GBQRV	Not	 Magenta	0.20402	31.59887803	7.53791694	24.06096109	138.9174048
EOG7GJG78	Not	 Magenta	0.1337	23.34904729	7.140627674	16.20841962	80.1901335
EOG7GR6PT	Not	 Magenta	0.07317	20.05027504	5.313314475	14.73696056	26.25933152
EOG7H4PNS	Not	 Magenta	0.01981	25.8395635	8.413821469	17.42574203	105.5065807
EOG7H7JWV	Not	 Magenta	0.21745	30.76553209	17.97289849	12.79263359	36.55190595
EOG7H7JXC	Not	 Magenta	0.32991	36.37313783	10.42896493	25.9441729	81.35446715
EOG7H7JXM	Not	 Magenta	0.16702	37.54164935	10.73839013	26.80325922	3.387609449
EOG7HF9CR	Not	 Magenta	0.27779	29.64186802	20.69966332	8.942204703	94.89894348
EOG7JTGQG	Not	 Magenta	0.07788	20.58402479	6.283331854	14.30069293	71.14764171
EOG7JXBZF	Not	 Magenta	0.10466	23.63204749	16.76898565	6.863061844	25.00643695
EOG7JXC0C	Not	 Magenta	0.20543	20.53535645	8.755496714	11.77985973	66.7907194
EOG7K1768	Not	 Magenta	0.02869	26.18723672	15.83019017	10.35704655	5.733024426
EOG7K176K	Not	 Magenta	0.13263	49.57614466	9.162738118	40.41340654	65.00252154
EOG7K6ZP2	Not	 Magenta	0.07229	22.01298145	14.21069325	7.802288199	157.5686535
EOG7KDQ58	Not	 Magenta	0.17251	19.4273186	9.918998861	9.508319738	48.00070167
EOG7KDQ5C	Not	 Magenta	0.28625	13.86032086	3.952284651	9.908036204	37.1345261
EOG7KMFMS	Not	 Magenta	0.22786	16.19145094	7.781020566	8.410430372	706.4269527
EOG7KMFMX	Not	 Magenta	0.20552	36.13358654	19.67689895	16.45668759	162.14639
EOG7KQ9WP	Not	 Magenta	0.02485	47.91453684	8.158981112	39.75555573	464.9915161
EOG7KX2BT	Not	 Magenta	0.0805	11.05905873	3.641507818	7.417550908	469.9158079
EOG7M0XKP	Not	 Magenta	0.01426	27.14616723	8.930603323	18.21556391	12.96820894
EOG7M0XKR	Not	 Magenta	0.16508	21.69188796	12.44284083	9.249047131	117.0729542
EOG7M6P2X	Not	 Magenta	0.18857	14.70566832	6.093277261	8.612391057	103.7699619
EOG7M9J9J	Not	 Magenta	0.11826	23.1052949	10.8236636	12.2816313	45.13682805
EOG7MH8SM	Not	 Magenta	0.18995	22.80395351	16.37838949	6.425564023	106.8171258
EOG7MM51K	Not	 Magenta	0.21241	28.12954802	9.991284032	18.13826399	370.5654598
EOG7MSWH4	Not	 Magenta	0.04381	46.84197992	17.0121453	29.82983462	107.3341949
EOG7N6CFT	Not	 Magenta	0.21899	16.21008107	5.756386827	10.45369424	7.336239638
EOG7N6CG0	Not	 Magenta	0.03143	26.24516791	8.425384721	17.81978319	32.48270893
EOG7ND3XQ	Not	 Magenta	0.06233	19.68499057	7.100184401	12.58480617	197.3411561
EOG7ND3XX	Not	 Magenta	0.12084	39.58250514	21.45875205	18.12375309	52.27870674
EOG7ND3XZ	Not	 Magenta	0.17021	61.86221734	28.26462404	33.5975933	80.23528663
EOG7NPQP3	Not	 Magenta	0.17236	16.95265391	5.703924159	11.24872976	440.2743376
EOG7NPQPF	Not	 Magenta	0.03461	23.83296418	6.557139233	17.27582495	1.751028902
EOG7NSKWV	Not	 Magenta	0.11145	78.83486779	17.71710624	61.11776155	59.464982
EOG7P0BC2	Not	 Magenta	0.24	11.71271927	5.545512541	6.167206728	57.98538295
EOG7P0BC6	Not	 Magenta	0.07552	38.22590849	25.74755786	12.47835062	49.69104292
EOG7P36MV	Not	 Magenta	0.36919	45.3211946	30.93564625	14.38554834	24.07368995
EOG7P8Z36	Not	 Magenta	0.08642	38.44584012	26.34733861	12.09850151	52.20597113
EOG7P8Z3F	Not	 Magenta	0.1229	14.53341419	4.862899119	9.670515072	6.53711279
EOG7PCTBH	Not	 Magenta	0.07463	55.55975603	33.19801221	22.36174382	6.58066558
EOG7PGPJP	Not	 Magenta	0.0719	19.39436516	13.19977882	6.194586342	23.56987889
EOG7PKJT1	Not	 Magenta	0.31475	27.52040221	11.05631149	16.46409072	119.5611433
EOG7Q2X0J	Not	 Magenta	0.42809	26.1793118	8.70540489	17.47390691	66.12493132
EOG7Q2X0Q	Not	 Magenta	0.08422	34.49920339	14.6892603	19.80994309	97.49287471
EOG7Q5S7R	Not	 Magenta	0.0581	36.05608645	11.96513407	24.09095238	11.2761555
EOG7QCHQG	Not	 Magenta	0.103	32.44164407	20.86348273	11.57816134	80.6028774
EOG7QP4FW	Not	 Magenta	0.0001	29.40156765	9.241555181	20.16001247	221.485164
EOG7QS0PS	Not	 Magenta	0.06027	42.22406189	12.57616289	29.647899	103.8752492
EOG7QZR57	Not	 Magenta	0.17547	20.96120353	11.08732978	9.873873751	76.35351614
EOG7R2MCW	Not	 Magenta	0.07952	24.94882762	9.880019089	15.06880853	14.10732481
EOG7R8BVS	Not	 Magenta	0.25825	24.84787647	14.48171017	10.3661663	32.85470487
EOG7RC74F	Not	 Magenta	0.05381	18.00839851	11.82401619	6.184382317	101.0015599
EOG7RJZKD	Not	 Magenta	0.19632	32.34909372	9.128900412	23.22019331	26.70471126
EOG7RNTTP	Not	 Magenta	0.26053	16.48150459	7.4388944	9.042610191	96.79376487
EOG7RNTTQ	Not	 Magenta	0.10522	37.24493522	23.70423942	13.54069579	123.7655958
EOG7RNTVH	Not	 Magenta	0.15156	15.40311599	10.90960118	4.493514806	20.15381168
EOG7S29S9	Not	 Magenta	0.09919	34.58665525	15.24041209	19.34624315	28.86475459
EOG7SJNZP	Not	 Magenta	0.08537	45.31665611	14.89308929	30.42356682	39.29347676
EOG7SNJ6X	Not	 Magenta	0.12094	49.99808973	22.22902886	27.76906087	11.04558451
EOG7SNJ7M	Not	 Magenta	0.02949	63.08706322	10.30694978	52.78011345	39.39366856
EOG7SV8PD	Not	 Magenta	0.06043	9.668306139	4.102126407	5.566179732	88.197102
EOG7SZ4XD	Not	 Magenta	0.13411	13.19609621	5.994502796	7.201593416	6.198563472
EOG7T4WDF	Not	 Magenta	0.18101	14.68568987	6.072638066	8.613051804	69.90073312
EOG7T7RNN	Not	 Magenta	0.23595	17.03398414	7.23294807	9.801036068	16.76383645
EOG7TFH45	Not	 Magenta	0.17794	37.2242367	12.57591793	24.64831877	952.6865343
EOG7TJCCX	Not	 Magenta	0.17376	23.55881583	8.624473006	14.93434282	33.61524186
EOG7TR3VC	Not	 Magenta	0.31249	17.49458638	5.94039995	11.55418643	3.816836498
EOG7TV039	Not	 Magenta	0.07614	26.10378417	9.19739094	16.90639323	253.9352652
EOG7TXV9P	Not	 Magenta	0.12034	22.23875586	13.56358823	8.675167627	24.25207401
EOG7V1QK3	Not	 Magenta	0.17099	62.11023328	14.87527915	47.23495413	49.75672389
EOG7V1QKG	Not	 Magenta	0.24826	15.94137179	6.9611825	8.980189287	4.069260565
EOG7V4KSM	Not	 Magenta	0.06424	36.78446007	8.265317259	28.51914281	119.4508927
EOG7V4KTG	Not	 Magenta	0.07197	45.41512183	23.1852004	22.22992143	113.7670842
EOG7V7G1T	Not	 Magenta	0.06874	19.87317704	7.507858395	12.36531865	189.1034894
EOG7V7G26	Not	 Magenta	0.16234	34.64676434	13.0066673	21.64009705	47.32011997
EOG7VBB8V	Not	 Magenta	0.14324	26.17481169	14.22710905	11.94770265	17.39308382
EOG7VBB91	Not	 Magenta	0.19605	14.76923377	6.580179822	8.189053949	7.262471658
EOG7VF6HB	Not	 Magenta	0.04043	23.17318611	15.37409007	7.799096041	52.94047143
EOG7VQT7M	Not	 Magenta	0.01632	18.67833504	7.581715777	11.09661926	599.3499701
EOG7VXJQD	Not	 Magenta	0.09475	11.25429714	4.152862047	7.101435094	3.365862424
EOG7W1DZB	Not	 Magenta	0.25688	37.10014616	15.77075278	21.32939338	16.76486601
EOG7WDWX6	Not	 Magenta	0.30893	30.74036611	12.82675996	17.91360615	29.01731529
EOG7WHS4P	Not	 Magenta	0.07762	28.20930127	9.82208591	18.38721536	92.45990107
EOG7WTCVW	Not	 Magenta	0.13968	64.01357362	32.95078444	31.06278918	11.40111809
EOG7WTCWB	Not	 Magenta	0.07876	57.31146197	28.28560227	29.0258597	57.70021431
EOG7X14B3	Not	 Magenta	0.01648	23.62584984	11.2756383	12.35021155	42.24453452
EOG7X14BG	Not	 Magenta	0.14843	12.21253902	7.55010257	4.662436451	21.46156164
EOG7X14BM	Not	 Magenta	0.17337	20.29331961	8.838876947	11.45444266	698.9525551
EOG7X40K9	Not	 Magenta	0.22971	27.11977902	9.865341652	17.25443737	130.9227966
EOG7X9R29	Not	 Magenta	0.05455	36.06555826	13.68201358	22.38354468	22.11862723
EOG7XDM99	Not	 Magenta	0.01757	29.39746589	8.679044542	20.71842135	28.24266039
EOG7XHGHZ	Not	 Magenta	0.12546	15.65907369	7.063837719	8.595235967	86.67363647
EOG7XMBRZ	Not	 Magenta	0.10472	18.27758454	11.10014744	7.177437105	3.684563249
EOG7XMBSN	Not	 Magenta	0.14098	22.37613608	9.122818735	13.25331734	36.65239119
EOG7XQ70N	Not	 Magenta	0.11161	24.6529278	16.04950072	8.603427081	18.09728582
EOG7XQ710	Not	 Magenta	0.3094	14.51261862	6.757884301	7.754734317	355.4089742
EOG7XQ71C	Not	 Magenta	0.04934	21.63343922	10.74150328	10.89193594	110.5899108
EOG7XWZH6	Not	 Magenta	0.11883	40.57916184	11.58094288	28.99821897	64.43341769
EOG7Z0TQM	Not	 Magenta	0.03573	16.34884898	8.454323565	7.894525416	19.7831012
EOG7Z3PZS	Not	 Magenta	0.02705	38.73652199	11.12576774	27.61075425	19.78569119
EOG7Z9FFD	Not	 Magenta	0.15766	25.03617583	9.655341663	15.38083417	10.43636902
EOG7ZH5Z6	Not	 Magenta	0.17594	86.98427863	38.51365416	48.47062447	64.88318846
EOG71S6CS	Not	 Mediumpurple3	0.17459	46.47230023	6.126764585	40.34553565	30.41899924
EOG71S6D3	Not	 Mediumpurple3	0.11139	48.90138546	6.908694129	41.99269133	26.22976023
EOG72G92D	Not	 Mediumpurple3	0.05641	30.32253389	4.671806676	25.65072722	31.16207318
EOG732HHB	Not	 Mediumpurple3	0.13496	17.97715584	1.523555616	16.45360022	6.054268368
EOG761MPB	Not	 Mediumpurple3	0.07252	24.83749556	2.040295737	22.79719983	10.64141177
EOG77DT11	Not	 Mediumpurple3	0.05489	25.94650444	3.145588227	22.80091622	33.34435661
EOG78M7W6	Not	 Mediumpurple3	0.1133	29.38217637	3.188287311	26.19388906	16.13510032
EOG793M2P	Not	 Mediumpurple3	0.05763	74.85091769	11.18052091	63.67039679	11.66140005
EOG7C30VD	Not	 Mediumpurple3	0.02248	40.89706696	3.811726706	37.08534025	119.1278024
EOG7CP78Z	Not	 Mediumpurple3	0.13988	76.38543167	2.939065963	73.44636571	4.389059139
EOG7G7VH8	Not	 Mediumpurple3	0.10461	44.16268217	4.89424202	39.26844015	37.4012572
EOG7GFM03	Not	 Mediumpurple3	0.07219	46.51511674	7.299983164	39.21513357	20.41077224
EOG7HF9CN	Not	 Mediumpurple3	0.02152	33.90726703	3.272229987	30.63503704	112.4319297
EOG7JMR7M	Not	 Mediumpurple3	0.10305	51.05654885	4.165206138	46.89134271	61.83154261
EOG7JTGQ7	Not	 Mediumpurple3	0.03602	18.48152572	2.746399621	15.7351261	62.40852264
EOG7M6P2F	Not	 Mediumpurple3	0.21189	67.74872665	6.813911937	60.93481472	13.8330633
EOG7MH8SB	Not	 Mediumpurple3	0.11231	32.3979405	3.328012923	29.06992758	90.52223447
EOG7N0MZT	Not	 Mediumpurple3	0.11685	30.54648981	2.366447591	28.18004221	55.74336354
EOG7NPQNH	Not	 Mediumpurple3	0.06156	26.78428676	2.072468179	24.71181858	64.41481244
EOG7NSKWN	Not	 Mediumpurple3	0.02343	57.17958197	5.115252881	52.06432909	4.772357572
EOG7Q01RD	Not	 Mediumpurple3	0.05728	48.88227035	4.162065243	44.72020511	6.22757472
EOG7S560X	Not	 Mediumpurple3	0.03578	58.56981078	9.047544569	49.52226621	41.36934118
EOG7S8285	Not	 Mediumpurple3	0.10199	52.6934667	5.734339793	46.95912691	37.08536154
EOG7SNJ6N	Not	 Mediumpurple3	0.06339	48.88164867	7.365131976	41.51651669	86.1408891
EOG7SRDGC	Not	 Mediumpurple3	0.04659	114.3391989	8.289554274	106.0496446	5.429505042
EOG7T215D	Not	 Mediumpurple3	0.03443	50.13162408	7.759374124	42.37224995	19.84190449
EOG7T2164	Not	 Mediumpurple3	0.16271	35.21201347	3.418888552	31.79312492	26.65603339
EOG7TN7KW	Not	 Mediumpurple3	0.05205	63.05288442	10.20721135	52.84567307	20.94443216
EOG7TXVBG	Not	 Mediumpurple3	0.14989	46.7729297	3.412968358	43.35996134	6.499277702
EOG7VMZ06	Not	 Mediumpurple3	0.0611	18.53207628	1.403361895	17.12871438	30.26997454
EOG7VXJPZ	Not	 Mediumpurple3	0.24817	29.43975435	3.806771165	25.63298319	1634.783333
EOG7WDWWX	Not	 Mediumpurple3	0.01102	58.68601366	5.511101203	53.17491246	27.37286904
EOG7WMNCJ	Not	 Mediumpurple3	0.10856	28.10019998	2.57223598	25.527964	97.02034964
EOG7WMNCQ	Not	 Mediumpurple3	0.30471	61.93683501	8.140158412	53.79667659	18.78674386
EOG7X40KT	Not	 Mediumpurple3	0.11443	33.25356546	3.248999027	30.00456643	3.047687669
EOG7Z0TQH	Not	 Mediumpurple3	0.03493	76.65383271	8.219727145	68.43410556	10.52899508
EOG7Z6K6H	Not	 Mediumpurple3	0.08686	89.9013278	10.25938005	79.64194775	20.29650784
EOG7ZPXD5	Not	 Mediumpurple3	0.05994	32.4729215	4.810095332	27.66282616	30.89991091
EOG700J3K	Not	 Royalblue	0.17469	27.63756397	3.804679516	23.83288445	84.55474295
EOG7068KR	Not	 Royalblue	0.01467	38.40673906	6.904706746	31.50203231	51.09809464
EOG70D127	Not	 Royalblue	0.43557	93.36541925	6.188764237	87.17665502	156.6891321
EOG70D12J	Not	 Royalblue	0.11995	99.16773858	7.008550255	92.15918832	52.7694914
EOG70GW9Q	Not	 Royalblue	0.11676	38.99384486	3.235801836	35.75804303	133.1428671
EOG70KRJC	Not	 Royalblue	0.47015	23.11602428	3.522900485	19.5931238	118.7437152
EOG7133R7	Not	 Royalblue	0.01763	28.44420845	5.454468349	22.9897401	40.78581969
EOG728JM1	Not	 Royalblue	0.04443	79.4855059	4.739252423	74.74625348	137.5964841
EOG72G92M	Not	 Royalblue	0.04594	42.34950293	5.170058852	37.17944408	91.88111828
EOG72VS13	Not	 Royalblue	0.1578	56.10556721	13.07402171	43.03154551	68.9894097
EOG72VS1M	Not	 Royalblue	0.04479	59.21787119	9.027472528	50.19039866	130.6688481
EOG72ZN8N	Not	 Royalblue	0.20588	15.54213381	2.453665179	13.08846863	50.59902782
EOG732HHJ	Not	 Royalblue	0.14023	37.48713972	5.994449321	31.4926904	41.01194015
EOG735CRZ	Not	 Royalblue	0.1836	58.31938501	4.849784229	53.46960079	52.06667935
EOG73C476	Not	 Royalblue	0.17673	48.68998157	5.823631544	42.86635002	133.6357321
EOG7426WJ	Not	 Royalblue	0.25533	59.01736055	9.912617096	49.10474346	8.994394002
EOG7426X0	Not	 Royalblue	0.22456	13.36997242	2.031830888	11.33814153	218.2271952
EOG74BTMJ	Not	 Royalblue	0.15598	171.0588228	24.98457663	146.0742462	156.3834743
EOG74BTMS	Not	 Royalblue	0.08887	64.55589554	11.60734096	52.94855458	212.2514834
EOG74NFBS	Not	 Royalblue	0.01689	23.58095323	6.526627839	17.05432539	791.2441786
EOG74Z22P	Not	 Royalblue	0.16757	29.63593942	2.974617932	26.66132148	117.7402524
EOG754SHN	Not	 Royalblue	0.10296	52.78477348	8.958596573	43.82617691	14.22348217
EOG75BJ0Q	Not	 Royalblue	0.04504	46.7694941	4.121772148	42.64772195	45.15409482
EOG75XRFQ	Not	 Royalblue	0.19968	42.63694212	4.884773628	37.75216849	164.4261167
EOG761MPD	Not	 Royalblue	0.06807	64.85913335	10.4147383	54.44439504	37.06504539
EOG76B7D3	Not	 Royalblue	0.15159	35.52456448	4.526594055	30.99797043	96.46985001
EOG76TKM1	Not	 Royalblue	0.11666	38.66455418	7.970536661	30.69401752	70.22480862
EOG77469N	Not	 Royalblue	0.15586	14.55528774	1.787661442	12.7676263	61.23483218
EOG7772J3	Not	 Royalblue	0.03364	20.77688711	3.033883757	17.74300336	475.2702337
EOG77DT1M	Not	 Royalblue	0.22391	24.26801093	3.929697153	20.33831378	78.44169072
EOG77T8ZJ	Not	 Royalblue	0.03613	42.98976696	3.165299911	39.82446705	65.77735278
EOG786RXX	Not	 Royalblue	0.1142	30.3706431	3.388418699	26.9822244	69.31219501
EOG78DHD6	Not	 Royalblue	0.05746	36.53199169	4.304736512	32.22725518	235.9329264
EOG78HCN8	Not	 Royalblue	0.14255	28.62038558	3.505281071	25.11510451	85.24681975
EOG790QTT	Not	 Royalblue	0.08328	36.10703819	6.870944602	29.23609359	78.04324944
EOG790QTZ	Not	 Royalblue	0.12918	19.79202267	3.276257092	16.51576558	14.14301556
EOG790QV4	Not	 Royalblue	0.05112	19.32840953	2.254625415	17.07378412	19.53158128
EOG793M2R	Not	 Royalblue	0.05024	18.96557496	3.582897997	15.38267696	160.2202366
EOG796GBS	Not	 Royalblue	0.12126	25.96704058	2.89043496	23.07660562	187.7183484
EOG79H329	Not	 Royalblue	0.22159	34.18973435	4.887898628	29.30183573	129.299156
